data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,1,1,N,Ship,Iona (SS),Visual,46.58333333,-48.33333333,1901,1901,January,1/10/01,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 595 Jan 23: passed a large block of ice
IOT,1,2,2,N,Ship,Elleric (SS),Visual,48.55,-50.2,1901,1901,January,1/16/01,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 596 Jan 30: saw several large pieces of ice; also passed through a large field of broken ice 56 miles W of the above
IOT,1,9,9,N,Miscellaneous,Gull Island Lighthouse,Visual,50.01666667,-55.51666667,1901,1901,February,2/13/01,,Berg,3,,,,,,,,,,,,,,,,,,,,,HB 611 May 15: 3 bergs were sighted on the 13th & a few strings of ice passed on the 22nd
IOT,1,4,4,N,Miscellaneous,Cabot Island Lighthouse,Visual,49.16666667,-53.36666667,1901,1901,February,2/14/01,,Berg,1,,,,,,,,,,,,,,,,,,,,,"HB 607 Apr 17: only one berg was sighted during February 1901 & no drift ice. The harbor broke up Feb 3, the earliest season on record [date approximate]"
IOT,1,10,10,N,Miscellaneous,Gull Island Lighthouse,Visual,50.01666667,-55.51666667,1901,1901,March,3/1/01,,Berg,3,,,,,,,,,,,,,,,,,,,,,HB 611 May 15
IOT,1,22,22,N,Miscellaneous,Denier Island Lighthouse,Visual,48.7,-53.61666667,1901,1901,March,3/1/01,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 612 May 22: a berg was seen daily from the 1st to the 9th
IOT,1,11,11,N,Miscellaneous,Gull Island Lighthouse,Visual,50.01666667,-55.51666667,1901,1901,March,3/2/01,,Berg,4,,,,,,,,,,,,,,,,,,,,,HB 611 May 15
IOT,1,12,12,N,Miscellaneous,Gull Island Lighthouse,Visual,50.01666667,-55.51666667,1901,1901,March,3/3/01,,Berg,4,,,,,,,,,,,,,,,,,,,,,HB 611 May 15
IOT,1,28,28,N,Miscellaneous,Offer Wadham Lighthouse,Visual,49.6,-53.76666667,1901,1901,March,3/5/01,,Berg,1,,,,,,,,,,,,,,,,,,,,,"HB 613 May 29: slob ice was present throughout the month of March, sometimes filling the bay & again clearing out. One berg was present daily from Mar 5 to 9"
IOT,1,13,13,N,Miscellaneous,Gull Island Lighthouse,Visual,50.01666667,-55.51666667,1901,1901,March,3/7/01,,Berg,4,,,,,,,,,,,,,,,,,,,,,HB 611 May 15
IOT,1,14,14,N,Miscellaneous,Gull Island Lighthouse,Visual,50.01666667,-55.51666667,1901,1901,March,3/8/01,,Berg,4,,,,,,,,,,,,,,,,,,,,,HB 611 May 15
IOT,1,15,15,N,Miscellaneous,Gull Island Lighthouse,Visual,50.01666667,-55.51666667,1901,1901,March,3/10/01,,Berg,4,,,,,,,,,,,,,,,,,,,,,HB 611 May 15
IOT,1,29,29,N,Miscellaneous,Offer Wadham Lighthouse,Visual,49.6,-53.76666667,1901,1901,March,3/10/01,,Berg,2,,,,,,,,,,,,,,,,,,,,,HB 613 May 29: Two bergs were present daily from Mar 10 to 16
IOT,1,16,16,N,Miscellaneous,Gull Island Lighthouse,Visual,50.01666667,-55.51666667,1901,1901,March,3/11/01,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 611 May 15
IOT,1,3,3,N,Ship,Cumeria (SS),Visual,48.41666667,-47.93333333,1901,1901,March,3/16/01,,Large,,,,,,1,,,,Pinnacle,,,30,E,,,,,,,,"HB 604 Mar 27: passed a large berg with 3 peaks, ~100' high"
IOT,1,30,30,N,Miscellaneous,Offer Wadham Lighthouse,Visual,49.6,-53.76666667,1901,1901,March,3/17/01,,Berg,4,,,,,,,,,,,,,,,,,,,,,HB 613 May 29: 4 bergs were present daily from Mar 17 to 19
IOT,1,31,31,N,Miscellaneous,Offer Wadham Lighthouse,Visual,49.6,-53.76666667,1901,1901,March,3/20/01,,Berg,3,,,,,,,,,,,,,,,,,,,,,HB 613 May 29
IOT,1,17,17,N,Miscellaneous,Gull Island Lighthouse,Visual,50.01666667,-55.51666667,1901,1901,March,3/21/01,,Berg,13,,,,,,,,,,,,,,,,,,,,,"HB 611 May 15: drift ice observed on 14 days prior to the 25th, running from the northward mostly"
IOT,1,32,32,N,Miscellaneous,Offer Wadham Lighthouse,Visual,49.6,-53.76666667,1901,1901,March,3/21/01,,Berg,4,,,,,,,,,,,,,,,,,,,,,HB 613 May 29: 4 bergs were present daily from Mar 21 to 23
IOT,1,23,23,N,Miscellaneous,Denier Island Lighthouse,Visual,48.7,-53.61666667,1901,1901,March,3/24/01,,Berg,2,,,,,,,,,,,,,,,,,,,,,HB 612 May 22: 2 bergs were in sight daily from the 24th to the 29th. Drift ice was observed on the 21st & 22nd
IOT,1,33,33,N,Miscellaneous,Offer Wadham Lighthouse,Visual,49.6,-53.76666667,1901,1901,March,3/24/01,,Berg,5,,,,,,,,,,,,,,,,,,,,,HB 613 May 29: 5 bergs were present daily from Mar 24 & 25
IOT,1,18,18,N,Miscellaneous,Cabot Island Lighthouse,Visual,49.16666667,-53.36666667,1901,1901,March,3/25/01,,Berg,5,,,,,,,,,,,,,,,,,,,,,HB 611 May 15: 5 to 9 bergs were sighted daily from Mar 25 to 29th [numbers approximate]
IOT,1,34,34,N,Miscellaneous,Offer Wadham Lighthouse,Visual,49.6,-53.76666667,1901,1901,March,3/26/01,,Berg,4,,,,,,,,,,,,,,,,,,,,,HB 613 May 29
IOT,1,35,35,N,Miscellaneous,Offer Wadham Lighthouse,Visual,49.6,-53.76666667,1901,1901,March,3/27/01,,Berg,10,,,,,,,,,,,,,,,,,,,,,HB 613 May 29
IOT,1,36,36,N,Miscellaneous,Offer Wadham Lighthouse,Visual,49.6,-53.76666667,1901,1901,March,3/28/01,,Berg,30,,,,,,,,,,,,,,,,,,,,,HB 613 May 29
IOT,1,19,19,N,Miscellaneous,Cabot Island Lighthouse,Visual,49.16666667,-53.36666667,1901,1901,March,3/29/01,,Berg,9,,,,,,,,,,,,,,,,,,,,,HB 611 May 15: 5 to 9 bergs were sighted daily from Mar 25 to 29th [numbers approximate]
IOT,1,37,37,N,Miscellaneous,Offer Wadham Lighthouse,Visual,49.6,-53.76666667,1901,1901,March,3/29/01,,Berg,10,,,,,,,,,,,,,,,,,,,,,HB 613 May 29: 10 bergs were present daily from Mar 29 to April 2
IOT,1,20,20,N,Miscellaneous,Cabot Island Lighthouse,Visual,49.16666667,-53.36666667,1901,1901,March,3/30/01,,Berg,14,,,,,,,,,,,,,,,,,,,,,HB 611 May 15
