data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,25,25,N,Ship,Mississippi (SS),Visual,47.11666667,-48.93333333,1916,1916,January,1/21/16,,Berg,2,,,,,,,,,,,,,,,,,,,,,"NYMR: Lat. given as 27-07, possibly should be 47-07. 2 bergs, the larger being long and flat."
IOT,1,26,26,N,Ship,Rio Verde (SS),Visual,33.56666667,-70.53333333,1916,1916,January,1/27/16,,Growler,,1,,,,,,,,,4,E,0.6,E,,,,,,,,"NYMR, also J. Hennessy, Marine Observer, Vol 9, 1932, pp 76-80; 2' high and 30 or 40' in circumference.  ""This is the furthest south ice has been seen in many years."" HB 1380 Feb 9: passed a hummock of ice ~2' high & 40' in circumference"
IOT,1,68,68,N,Ship,Missourian (SS),Visual,40.16666667,-57.66666667,1916,1916,March,3/3/16,,Growler,,3,,,,,,,,,1.2,E,,,1.2,E,,,,,,HB 1389 Apr 12: three pieces of ice about 4' square
IOT,1,27,27,N,Ship,Cliftonian (SS),Visual,49,-40.61666667,1916,1916,March,3/22/16,,Large,,,,,,x,,,,,,,,,,,,,,,,NYMR & HB 1388 April 5: Passed numerous large icebergs.
IOT,1,69,69,N,Ship,Pioneer (SS),Visual,49.48333333,-50.58333333,1916,1916,March,3/31/16,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1390 April 19
IOT,1,70,70,N,Ship,Pioneer (SS),Visual,47.23333333,-50.63333333,1916,1916,March,3/31/16,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1390 April 19
IOT,1,1,1,N,Miscellaneous,Cape Race Radio Station ,Visual,48.16666667,-50.56666667,1916,1916,April,4/1/16,,Berg,2,,,,,,,,,,,,,,,,,,,,,IIP & HB 1393 May 10
IOT,1,44,44,N,Miscellaneous,Belle Isle,Visual,51.95,-55.35,1916,1916,April,4/4/16,,Berg,30,,,,,,,,,,,,,,,,,,,,,HB 1389 Apr 12: heavy open ice stationary; 30 bergs
IOT,1,45,45,N,Miscellaneous,Belle Isle,Visual,51.95,-55.35,1916,1916,April,4/5/16,,Berg,40,,,,,,,,,,,,,,,,,,,,,HB 1389 Apr 12: heavy close packed ice everywhere; 40 bergs
IOT,1,46,46,N,Miscellaneous,Belle Isle,Visual,51.95,-55.35,1916,1916,April,4/7/16,,Berg,2,,,,,,,,,,,,,,,,,,,,,"HB 1389 Apr 12: heavy open ice moving SW, 2 bergs"
IOT,1,28,28,N,Ship,Magdala (SS),Visual,48.28333333,-46.81666667,1916,1916,April,4/11/16,,Large,,,,,,1,,,,,,,,,,,,,,,,NYMR & HB 1391 Apr 26
IOT,1,29,29,N,Ship,Magdala (SS),Visual,48.16666667,-47.11666667,1916,1916,April,4/11/16,,Small,,,,1,,,,,,,,,,,,,,,,,,NYMR & HB 1391 Apr 26
IOT,1,30,30,N,Ship,Magdala (SS),Visual,47.75,-47.83333333,1916,1916,April,4/11/16,,Growler,,1,,,,,,,,,,,,,,,,,,,,NYMR & HB 1391 Apr 26
