data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,50,50,N,Ship,Aral (SS),Visual,48.8,-44,1908,1908,January,1/1/08,,Bergy bit,,,1,,,,,,,,4.6,E,2.4,E,,,,,,,,HB 959 Jan 15: passed a small berg ~15' long & 8' high
IOT,1,49,49,N,Ship,Pennoil (SS),Visual,49.95,-46.25,1908,1908,January,1/2/08,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 959 Jan 15
IOT,1,51,51,N,Ship,Excelsior (SS),Visual,49.65,-46.83333333,1908,1908,January,1/3/08,,Medium,,,,,1,,,,,,23,E,30,E,,,,,,,,HB 960 Jan 22: passed a large berg ~100' high & 75' long
IOT,1,52,52,N,Ship,Baltic (SS),Visual,47.65,-43.9,1908,1908,January,1/14/08,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 960 Jan 22
IOT,1,53,53,N,Ship,Ohio (SS),Visual,49.33333333,-47.75,1908,1908,February,2/12/08,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 965 Feb 26
IOT,1,13,13,N,Ship,Montcalm (SS),Visual,45.8,-47.03333333,1908,1908,March,3/22/08,,Very large,,,,,,,1,,,,244,E,30,E,,,,,,,,HB 972 Apr 15: large bergs ~800' long & 100' high
IOT,1,8,8,N,Ship,Tabasco (SS),Visual,48.5,-44.3,1908,1908,March,3/25/08,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 971 Apr 8
IOT,1,9.01,9.01,N,Ship,Tabasco (SS),Visual,48.38333333,-44.5,1908,1908,March,3/25/08,,Small,,,,x,,,,,,,,,,,,,,,,,,HB 971 Apr 8: several small bergs
IOT,0,9.02,9.02,N,Ship,Tabasco (SS),Visual,48.3,-44.75,1908,1908,March,3/25/08,,Small,,,,,,,,,,,,,,,,,,,,,,HB 971 Apr 8
IOT,1,10.01,10.01,N,Ship,Tabasco (SS),Visual,47.53333333,-45.73333333,1908,1908,March,3/25/08,,Large,,,,,,2,,,,,,,,,,,,,,,,HB 971 Apr 8: steamed through ~70 miles of field ice and saw two bergs
IOT,0,10.02,10.02,N,Ship,Tabasco (SS),Visual,47.06666667,-47.3,1908,1908,March,3/25/08,,Large,,,,,,,,,,,,,,,,,,,,,,HB 971 Apr 8: steamed through ~70 miles of field ice and saw two bergs
IOT,1,20,20,N,Ship,Furnessia (SS),Visual,45.16666667,-46.83333333,1908,1908,March,3/25/08,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 973 Apr 22
IOT,1,18,18,N,Ship,Athenia (SS),Visual,47.66666667,-43.43333333,1908,1908,March,3/26/08,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 972 Apr 15: saw a large berg ~4 miles to the norhward [position calculated]
IOT,1,19,19,N,Ship,Athenia (SS),Visual,47.58333333,-43.43333333,1908,1908,March,3/26/08,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 972 Apr 15: saw a small berg ~ 1 mile to the southward [position calculated]
IOT,1,14,14,N,Ship,Mackey-Bennett (SS),Visual,47.41666667,-44.91666667,1908,1908,March,3/29/08,,Large,,,,,,2,,,,,,,,,,,,,,,,HB 972 Apr 15
IOT,1,15,15,N,Ship,Mackey-Bennett (SS),Visual,47.41666667,-44.75,1908,1908,March,3/30/08,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 972 Apr 15
IOT,1,16,16,N,Ship,Mackey-Bennett (SS),Visual,47.3,-44.91666667,1908,1908,March,3/31/08,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 972 Apr 15
IOT,1,17.1,17.1,N,Ship,Mackey-Bennett (SS),Visual,47.33333333,-44.83333333,1908,1908,April,4/2/08,,Large,,,,,,2,,,,,,,,,,,,,,,,HB 972 Apr 15
IOT,1,17.2,17.2,N,Ship,Mackey-Bennett (SS),Visual,47.33333333,-44.83333333,1908,1908,April,4/2/08,,Small,,,,2,,,,,,,,,,,,,,,,,,HB 972 Apr 15
IOT,1,1,1,N,Ship,Lumen (SS),Visual,47.9,-42.43333333,1908,1908,April,4/3/08,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 972 Apr 15. NYMR gives 5 April
IOT,1,11,11,N,Ship,Harburg (SS),Visual,47.55,-47.55,1908,1908,April,4/5/08,,Bergy bit,,,1,,,,,,,,9,E,3,E,,,,,,,,HB 972 Apr 15: piece of ice ~30' long and 10' high and several smaller pieces
IOT,1,12,12,N,Ship,Harburg (SS),Visual,47.6,-47.55,1908,1908,April,4/5/08,,Small,,,,1,,,,,,,30,E,9,E,,,,,,,,HB 972 Apr 15: small berg ~100' long & 30' high
IOT,1,2,2,N,Ship,Geestemunde (SS),Visual,47.51666667,-43.96666667,1908,1908,April,4/6/08,,Berg,1,,,,,,,,,,,,,,,,,,,,,NYMR. HB 973 Apr 22: saw a berg ~4 miles to the southward [position calculated]
IOT,1,23,23,N,Ship,Geestemunde (SS),Visual,48.08333333,-43.41666667,1908,1908,April,4/6/08,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 973 Apr 22: saw a large berg ~10 miles to the northward [position calculated]
