data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,3,3,N,Miscellaneous,Cape Race Radio Station,Visual,47.56666667,-52.55,1931,1931,March,3/5/31,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP
IOT,1,4,4,N,Ship,Ice Patrol,Visual,47.03333333,-52.86666667,1931,1931,March,3/23/31,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP: Berg grounded in Ferryland Harbour
IOT,1,51,51,N,Miscellaneous,Belle Isle,Visual,51.95,-55.35,1931,1931,March,3/23/31,,Berg,4,,,,,,,,,,,,,,,,,,,,,RG42 Vol.371
IOT,1,52,52,N,Miscellaneous,Unknown,Visual,51.95,-55.35,1931,1931,March,3/24/31,,Berg,4,,,,,,,,,,,,,,,,,,,,,RG42 Vol.371
IOT,1,53,53,N,Miscellaneous,Unknown,Visual,51.95,-55.35,1931,1931,March,3/26/31,,Berg,6,,,,,,,,,,,,,,,,,,,,,RG42 Vol.371
IOT,1,5,5,N,Ship,General Greene (IIP),Visual,50.15,-55.78333333,1931,1931,March,3/29/31,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP: Berg in pack ice. HB 2170 Apr 8: 2 large bergs sighted in the field ice between Horse Islands & C.St.Johns
IOT,1,6,6,N,Ship,General Greene (IIP),Visual,50.15,-55.58333333,1931,1931,March,3/29/31,,Berg,1,,,,,,,,,,,,,,,,,,,,,IIP: Berg in pack ice. HB 2170 Apr 8: 2 large bergs sighted in the field ice between Horse Islands & C.St.Johns
IOT,1,54,54,N,Miscellaneous,Unknown,Visual,51.95,-55.35,1931,1931,March,3/30/31,,Berg,7,,,,,,,,,,,,,,,,,,,,,RG42 Vol.371
IOT,1,11.11,11.11,N,Ship,General Greene (IIP),Visual,48.7,-53.06666667,1931,1931,April,4/11/31,,Berg,7,,,,,,,,,,,,,,,,,,,,,"IIP & HB 2172 Apr 22: Along pack ice edge from C.Bonavista 60 miles east, Drifting S at 16 miles/day"
IOT,0,11.12,11.12,N,Ship,General Greene (IIP),Visual,48.7,-51.56666667,1931,1931,April,4/11/31,,Berg,,,,,,,,,,,,,,,,,,,,,,"IIP & HB 2172 Apr 22: Along pack ice edge from C.Bonavista 60 miles east, Drifting S at 16 miles/day"
IOT,1,11.21,11.21,N,Ship,General Greene (IIP),Visual,48.7,-53.06666667,1931,1931,April,4/11/31,,Growler,,x,,,,,,,,,,,,,,,,,,,,"IIP & HB 2172 Apr 22: Along pack ice edge from C.Bonavista 60 miles east, Drifting S at 16 miles/day"
IOT,0,11.22,11.22,N,Ship,General Greene (IIP),Visual,48.7,-51.56666667,1931,1931,April,4/11/31,,Growler,,,,,,,,,,,,,,,,,,,,,,"IIP & HB 2172 Apr 22: Along pack ice edge from C.Bonavista 60 miles east, Drifting S at 16 miles/day"
IOT,1,13,13,N,Ship,Drottingholm (SS),Visual,47.03333333,-52.65,1931,1931,April,4/14/31,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP. HB 2172 Apr 22
IOT,1,14,13,Y,Ship,United States (SS),Visual,46.95,-52.65,1931,1931,April,4/14/31,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP & HB 2172 Apr 22
IOT,1,15,15,N,Ship,General Greene (IIP),Visual,48.7,-52.83333333,1931,1931,April,4/14/31,,Growler,,2,,,,,,,,,,,,,,,,,,,,IIP. HB 2172 Apr 22: 2 growlers 10 miles eastward of C.Bonavista
IOT,1,16.1,13,Y,Ship,General Greene (IIP),Visual,46.91666667,-52.75,1931,1931,April,4/15/31,,Large,,,,,,1,,,,,,,,,,,,,,,,IIP. HB 2172 Apr 22: IIP gives own position 46/45N 52.42W drifting with large berg & numerous growlers; berg drifting 22 miles per day
IOT,1,16.2,16,N,Ship,General Greene (IIP),Visual,46.91666667,-52.75,1931,1931,April,4/15/31,,Growler,,x,,,,,,,,,,,,,,,,,,,,IIP. HB 2172 Apr 22: IIP gives own position 46/45N 52.42W drifting with large berg & numerous growlers; berg drifting 22 miles per day
IOT,1,63.2,63.2,N,Ship,General Greene (IIP),Visual,46.51666667,-52.43333333,1931,1931,April,4/17/31,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 2173 Apr 29: drifting with large berg [presumably #13] and several growlers
IOT,1,56,56,N,Ship,General Greene (IIP),Visual,46.41666667,-52.18333333,1931,1931,April,4/18/31,,Berg,1,,,,,,,,,,,,,,,,,,,,,Hennessy 1932 p82: southernmost berg for month. HB 2172 Apr 22: IIP drifting with large berg(s?)
