data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,233.01,233.01,N,Ship,Carthaginian (SS),Visual,47.56666667,-52.63333333,1907,1907,February,2/2/07,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 913 Feb 27: from ~2 miles off St.John's encountered pans of light & heavy slob with an occasional growler
IOT,0,233.02,233.02,N,Ship,Carthaginian (SS),Visual,48.5,-49.5,1907,1907,February,2/2/07,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 913 Feb 27: from ~2 miles off St.John's encountered pans of light & heavy slob with an occasional growler
IOT,1,232,232,N,Ship,Lumen (SS),Visual,46.65,-49.41666667,1907,1907,February,2/12/07,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 913 Feb 27: passed a large berg ~150 miles E of C.Race [position calculated] & later encountered field ice through which the vessel made little or no headway for 7 hours
IOT,1,234,234,N,Ship,Weehawken (SS),Visual,46.55,-47.53333333,1907,1907,March,3/2/07,,Small,,,,x,,,,,,,,,,,,,,,,,,HB 915 Mar 13: steered SSW (true) along the dge of heavy pack ice & saw small bergs ~25 miles distant; 9:20 to noon steered S 60°W along the edge of heavy pack ice which extended to the N as far as could be seen
IOT,1,235,235,N,Ship,Furnessia (SS),Visual,46.75,-46.65,1907,1907,March,3/9/07,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 916 Mar 20: passed a large field of ice & saw a small berg. NYMR
IOT,1,236,236,N,Ship,Furnessia (SS),Visual,46.58333333,-47.03333333,1907,1907,March,3/9/07,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 916 Mar 20: a large piece of ice. NYMR
IOT,1,48.01,48.01,N,Ship,Grantleyhall (SS),Visual,49,-46,1907,1907,March,3/10/07,,Berg,5,,,,,,,,,,,,,,,,,,,,,HB 917 Mar 27: five medium and small sized bergs
IOT,0,48.02,48.02,N,Ship,Grantleyhall (SS),Visual,47.5,-47,1907,1907,March,3/10/07,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 917 Mar 27: five medium and small sized bergs
IOT,1,237,237,N,Ship,Iona (SS),Visual,48.45,-44.85,1907,1907,March,3/12/07,,Small,,,,1,,,,,,,,,15,E,,,,,,,,HB 916 Mar 20: passed a berg ~50' high
IOT,1,3,3,N,Ship,Greenland (SS),Visual,47.55,-52.36666667,1907,1907,March,3/23/07,,Berg,x,,,,,,,,,,,,,,,,,,,,,NYMR: ~75 miles SSE of C. Bonavista loose ice and bergs.
